,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
268,WCTS_NumberCategories_RawScore,5.119682455756447e-11,-0.0044627191127752,Average,5,Average
269,WMS_ImmediateThematicRecall_A_RawScore,3.4675595728117514e-11,-0.0014216748939133,Average,5,Average
270,CANTAB_RVP_ASim357246_RawScore,0.093820232561233,-0.0052847313761332,Average,5,Average
271,WMS_ImmediateStoryRecall_B_RawScore,0.0527054917145674,-0.0024430237462229,Average,5,Average
272,WMS_FreeRecall_RawScore,0.0420248899838725,-0.0049867831740986,Average,5,Average
273,CANTAB_SOCP_5MoveSTime_RawScore,0.0674154479123602,-0.0162504111694856,Average,5,Average
274,CANTAB_PAL_TotalErrors8_RawScore,1.909349345297073e-10,-0.0282018258748095,Average,5,Average
275,CANTAB_RTI_ReactionTime_RawScore,0.0800646056764516,-0.0075879557641105,Average,5,Average
276,WASI_WAIS3_MatrixReasoning_RawScore,4.5719761310181184e-11,-0.001185800282204,Average,5,Average
277,CANTAB_DMS_TotalCorrect_RawScore,0.3304370212661557,-0.0277786735131224,Average,5,Average
278,GroovedPegs_Dominant_RawScore,0.0140946676008362,-0.0016210336539561,Average,5,Average
279,Trailmaking_test_part_A,0.0033270978732693,-0.0022326133291303,Average,5,Average
280,CANTAB_ERT_PercentCorrect_RawScore,0.1869553924804157,-0.0317478650326328,Average,5,Average
281,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.0710280016062805,-0.0500051964018388,Average,5,Average
282,CANTAB_SWM_Strategy_RawScore,0.0839777475412933,-0.0105504341137934,Average,5,Average
283,CANTAB_RVP_Latency357246_RawScore,0.0996109974966568,-0.0062493194638653,Average,5,Average
284,MCCB_Mazes_RawScore,5.792910595658896e-11,-0.0034254073064312,Average,5,Average
285,WCTS_PerservativeResponses_RawScore,1.0937994954218766e-10,-0.0049189377755889,Average,5,Average
286,WMS_ImmediateThematicRecall_B_RawScore,3.5801805964297267e-11,-0.0022257920549511,Average,5,Average
287,CANTAB_PAL_FirstTrial_RawScore,0.1349438242435285,-0.0460670902591833,Average,5,Average
288,CANTAB_RTI_ChoiceMovementTime_RawScore,0.0767448592531713,-0.0074214878456284,Average,5,Average
289,VF_MCCB_BACS_VerbalFluency_RawScore,0.0136940518874258,-0.0010055210885719,Average,5,Average
290,CANTAB_RTI_ChoiceReactionTime_RawScore,0.0611723789966851,-0.0056709464594428,Average,5,Average
291,CANTAB_SOCP_SolvedMinMoves_RawScore,5.6697646577674725e-11,-0.0077633954225915,Average,5,Average
292,CANTAB_SOCP_AMoveMoves_RawScore,0.0246100725187422,-0.0298793299019333,Average,5,Average
293,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.1284309353091395,-0.0290679601015204,Average,5,Average
294,CVLT_HVLT_Total_Delayedrecall_RawRelative,4.343825299457649e-11,-0.0011954816050099,Average,5,Average
295,WASI_WAIS3_BlockDesign_RawScore,7.268874391286316e-11,-0.0008762388486915,Average,5,Average
296,CANTAB_RVP_Latency357_RawScore,0.0917582965632681,-0.0131408221526407,Average,5,Average
297,WAIS3_DigitSpanForward_RawScore,3.3603120286329607e-11,-0.0019640655671755,Average,5,Average
298,WAIS3_DigitSpanBackwards_RawScore,3.4442115826038844e-11,-0.0016184760340856,Average,5,Average
299,WAIS3_BACS_SymbolCoding_RawRelative,0.0319511195520396,-0.0016489436345608,Average,5,Average
300,CVLT_BACS_Verbal_Total_RawScore,9.204514928029539e-11,-0.0027829830974259,Average,5,Average
301,DKEFS_ColorWordInterference_Inhibition_RawScore,0.0076895145580767,-0.001779604890328,Average,5,Average
302,HVLT_Total_RawScore,5.742262221275496e-11,-0.0034852111344891,Average,5,Average
303,VerbalFluency_Phonemic_RawScore,1.2257150849848128e-10,-0.002830259109519,Average,5,Average
304,WASI_WAIS3_Vocabulary_RawScore,6.743050562363351e-11,-0.002551765981968,Average,5,Average
305,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.1775732887453259,-0.0155223930819481,Average,5,Average
306,WMS_ImmediateStoryRecall_A_RawScore,4.59456916956924e-11,-0.0014964430595409,Average,5,Average
307,DKEFS_ColorWordInterference_Switching_RawScore,0.056446574050625,-0.0011768389088409,Average,5,Average
308,CANTAB_PAL_TotalErrors6_RawScore,1.4528633851540462e-10,-0.0405673714432028,Average,5,Average
309,CANTAB_SOCP_5MoveITime_RawScore,0.0917582966153276,-0.0165482545201169,Average,5,Average
310,WASI_WAIS3_Similarities_RawScore,0.0644994156389594,-0.0020522303866292,Average,5,Average
311,CANTAB_RVP_ASim357_RawScore,0.0833006047152024,-0.0049610670808355,Average,5,Average
312,CANTAB_RVP_Latency357246468_RawScore,0.0773781383385039,-0.0375347316311032,Average,5,Average
313,DigitSymbolCoding,0.0242180385331385,-0.0029073819924305,Average,5,Average
314,CVLT_HVLT_Total_RecognitionHits_RawRelative,3.560529648893862e-11,-0.0011819891840751,Average,5,Average
315,CANTAB_IED_ErrorsIDS_RawScore,0.0255598663944293,-0.0030399931593703,Average,5,Average
316,CaliforniaVLT_FreeRecall_RawScore,3.445210783326047e-11,-0.0045233561573778,Average,5,Average
317,WAIS3_DigitSpan_RawScore,4.564315592148205e-11,-0.0010515359419547,Average,5,Average
318,CANTAB_SOCP_AMoveISime_RawScore,0.0554261279573227,-0.0115069571339445,Average,5,Average
319,WMS_TotalRecall_RawScore,5.831912730513977e-11,-0.0020308605163805,Average,5,Average
320,WAIS3_MCCB_LetterNumberSeeq_RawScore,4.467060055191041e-11,-0.001461376560268,Average,5,Average
321,WCTS_FailureToMaintain_RawScore,4.7835402305906876e-11,-0.0105374096420765,Average,5,Average
322,CANTAB_SOCP_5MoveMoves_RawScore,1.188513731875673e-10,-0.0070620988322041,Average,5,Average
323,ReyOCF_Copy_RawScore,5.3322124493604406e-11,-0.0029339734862121,Average,5,Average
324,UPSAB_Total_RawScore,1.0240908121517124e-10,-0.0046690590727394,Average,5,Average
325,Rey_BVMT_LongTerm_RawScore,7.35369543036768e-11,-0.0015252206833031,Average,5,Average
326,CANTAB_ERT_MeanLatency_RawScore,0.0969270545480984,-0.0443784936575222,Average,5,Average
327,WCTS_PerservativeError_RawScore,0.1144179618056512,-0.0047109615074136,Average,5,Average
328,VerbalFluency_Letters,1.2256340387040154e-10,-0.002339113580827,Average,5,Average
329,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.0074805882730213,-0.0024370131476063,Average,5,Average
330,CANTAB_IED_StagesCompletedTrials_RawScore,0.0534391955422702,-0.0056534755177781,Average,6,Average
331,CANTAB_SOCP_AMoveITime_RawScore,0.0729751869320193,-0.006089162627292,Average,6,Average
332,GroovedPegs_NDominant_RawScore,0.062502801497043,-0.0020822100717226,Average,6,Average
333,CANTAB_RTI_MovementTime_RawScore,0.0810635564602789,-0.0058779571761959,Average,6,Average
334,WCTS_NumberCategories_RawScore,5.119682455756447e-11,-0.0044627191127752,Average,6,Average
335,WMS_ImmediateThematicRecall_A_RawScore,3.4675595728117514e-11,-0.0014216748939133,Average,6,Average
336,CANTAB_RVP_ASim357246_RawScore,0.093820232561233,-0.0052847313761332,Average,6,Average
337,WMS_ImmediateStoryRecall_B_RawScore,0.0527054917145674,-0.0024430237462229,Average,6,Average
338,WMS_FreeRecall_RawScore,0.0420248899838725,-0.0049867831740986,Average,6,Average
339,CANTAB_SOCP_5MoveSTime_RawScore,0.0674154479123602,-0.0162504111694856,Average,6,Average
340,CANTAB_PAL_TotalErrors8_RawScore,1.909349345297073e-10,-0.0282018258748095,Average,6,Average
341,CANTAB_RTI_ReactionTime_RawScore,0.0800646056764516,-0.0075879557641105,Average,6,Average
342,WASI_WAIS3_MatrixReasoning_RawScore,4.5719761310181184e-11,-0.001185800282204,Average,6,Average
343,CANTAB_DMS_TotalCorrect_RawScore,0.3304370212661557,-0.0277786735131224,Average,6,Average
344,GroovedPegs_Dominant_RawScore,0.0140946676008362,-0.0016210336539561,Average,6,Average
345,Trailmaking_test_part_A,0.0033270978732693,-0.0022326133291303,Average,6,Average
346,CANTAB_ERT_PercentCorrect_RawScore,0.1869553924804157,-0.0317478650326328,Average,6,Average
347,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.0710280016062805,-0.0500051964018388,Average,6,Average
348,CANTAB_SWM_Strategy_RawScore,0.0839777475412933,-0.0105504341137934,Average,6,Average
349,CANTAB_RVP_Latency357246_RawScore,0.0996109974966568,-0.0062493194638653,Average,6,Average
350,MCCB_Mazes_RawScore,5.792910595658896e-11,-0.0034254073064312,Average,6,Average
351,WCTS_PerservativeResponses_RawScore,1.0937994954218766e-10,-0.0049189377755889,Average,6,Average
352,WMS_ImmediateThematicRecall_B_RawScore,3.5801805964297267e-11,-0.0022257920549511,Average,6,Average
353,CANTAB_PAL_FirstTrial_RawScore,0.1349438242435285,-0.0460670902591833,Average,6,Average
354,CANTAB_RTI_ChoiceMovementTime_RawScore,0.0767448592531713,-0.0074214878456284,Average,6,Average
355,VF_MCCB_BACS_VerbalFluency_RawScore,0.0136940518874258,-0.0010055210885719,Average,6,Average
356,CANTAB_RTI_ChoiceReactionTime_RawScore,0.0611723789966851,-0.0056709464594428,Average,6,Average
357,CANTAB_SOCP_SolvedMinMoves_RawScore,5.6697646577674725e-11,-0.0077633954225915,Average,6,Average
358,CANTAB_SOCP_AMoveMoves_RawScore,0.0246100725187422,-0.0298793299019333,Average,6,Average
359,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.1284309353091395,-0.0290679601015204,Average,6,Average
360,CVLT_HVLT_Total_Delayedrecall_RawRelative,4.343825299457649e-11,-0.0011954816050099,Average,6,Average
361,WASI_WAIS3_BlockDesign_RawScore,7.268874391286316e-11,-0.0008762388486915,Average,6,Average
362,CANTAB_RVP_Latency357_RawScore,0.0917582965632681,-0.0131408221526407,Average,6,Average
363,WAIS3_DigitSpanForward_RawScore,3.3603120286329607e-11,-0.0019640655671755,Average,6,Average
364,WAIS3_DigitSpanBackwards_RawScore,3.4442115826038844e-11,-0.0016184760340856,Average,6,Average
365,WAIS3_BACS_SymbolCoding_RawRelative,0.0319511195520396,-0.0016489436345608,Average,6,Average
366,CVLT_BACS_Verbal_Total_RawScore,9.204514928029539e-11,-0.0027829830974259,Average,6,Average
367,DKEFS_ColorWordInterference_Inhibition_RawScore,0.0076895145580767,-0.001779604890328,Average,6,Average
368,HVLT_Total_RawScore,5.742262221275496e-11,-0.0034852111344891,Average,6,Average
369,VerbalFluency_Phonemic_RawScore,1.2257150849848128e-10,-0.002830259109519,Average,6,Average
370,WASI_WAIS3_Vocabulary_RawScore,6.743050562363351e-11,-0.002551765981968,Average,6,Average
371,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.1775732887453259,-0.0155223930819481,Average,6,Average
372,WMS_ImmediateStoryRecall_A_RawScore,4.59456916956924e-11,-0.0014964430595409,Average,6,Average
373,DKEFS_ColorWordInterference_Switching_RawScore,0.056446574050625,-0.0011768389088409,Average,6,Average
374,CANTAB_PAL_TotalErrors6_RawScore,1.4528633851540462e-10,-0.0405673714432028,Average,6,Average
375,CANTAB_SOCP_5MoveITime_RawScore,0.0917582966153276,-0.0165482545201169,Average,6,Average
376,WASI_WAIS3_Similarities_RawScore,0.0644994156389594,-0.0020522303866292,Average,6,Average
377,CANTAB_RVP_ASim357_RawScore,0.0833006047152024,-0.0049610670808355,Average,6,Average
378,CANTAB_RVP_Latency357246468_RawScore,0.0773781383385039,-0.0375347316311032,Average,6,Average
379,DigitSymbolCoding,0.0242180385331385,-0.0029073819924305,Average,6,Average
380,CVLT_HVLT_Total_RecognitionHits_RawRelative,3.560529648893862e-11,-0.0011819891840751,Average,6,Average
381,CANTAB_IED_ErrorsIDS_RawScore,0.0255598663944293,-0.0030399931593703,Average,6,Average
382,CaliforniaVLT_FreeRecall_RawScore,3.445210783326047e-11,-0.0045233561573778,Average,6,Average
383,WAIS3_DigitSpan_RawScore,4.564315592148205e-11,-0.0010515359419547,Average,6,Average
384,CANTAB_SOCP_AMoveISime_RawScore,0.0554261279573227,-0.0115069571339445,Average,6,Average
385,WMS_TotalRecall_RawScore,5.831912730513977e-11,-0.0020308605163805,Average,6,Average
386,WAIS3_MCCB_LetterNumberSeeq_RawScore,4.467060055191041e-11,-0.001461376560268,Average,6,Average
387,WCTS_FailureToMaintain_RawScore,4.7835402305906876e-11,-0.0105374096420765,Average,6,Average
388,CANTAB_SOCP_5MoveMoves_RawScore,1.188513731875673e-10,-0.0070620988322041,Average,6,Average
389,ReyOCF_Copy_RawScore,5.3322124493604406e-11,-0.0029339734862121,Average,6,Average
390,UPSAB_Total_RawScore,1.0240908121517124e-10,-0.0046690590727394,Average,6,Average
391,Rey_BVMT_LongTerm_RawScore,7.35369543036768e-11,-0.0015252206833031,Average,6,Average
392,CANTAB_ERT_MeanLatency_RawScore,0.0969270545480984,-0.0443784936575222,Average,6,Average
393,WCTS_PerservativeError_RawScore,0.1144179618056512,-0.0047109615074136,Average,6,Average
394,VerbalFluency_Letters,1.2256340387040154e-10,-0.002339113580827,Average,6,Average
395,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.0074805882730213,-0.0024370131476063,Average,6,Average
396,CANTAB_IED_StagesCompletedTrials_RawScore,0.0534391955422702,-0.0056534755177781,Average,7,Average
397,CANTAB_SOCP_AMoveITime_RawScore,0.0729751869320193,-0.006089162627292,Average,7,Average
398,GroovedPegs_NDominant_RawScore,0.062502801497043,-0.0020822100717226,Average,7,Average
399,CANTAB_RTI_MovementTime_RawScore,0.0810635564602789,-0.0058779571761959,Average,7,Average
400,WCTS_NumberCategories_RawScore,5.119682455756447e-11,-0.0044627191127752,Average,7,Average
401,WMS_ImmediateThematicRecall_A_RawScore,3.4675595728117514e-11,-0.0014216748939133,Average,7,Average
402,CANTAB_RVP_ASim357246_RawScore,0.093820232561233,-0.0052847313761332,Average,7,Average
403,WMS_ImmediateStoryRecall_B_RawScore,0.0527054917145674,-0.0024430237462229,Average,7,Average
404,WMS_FreeRecall_RawScore,0.0420248899838725,-0.0049867831740986,Average,7,Average
405,CANTAB_SOCP_5MoveSTime_RawScore,0.0674154479123602,-0.0162504111694856,Average,7,Average
406,CANTAB_PAL_TotalErrors8_RawScore,1.909349345297073e-10,-0.0282018258748095,Average,7,Average
407,CANTAB_RTI_ReactionTime_RawScore,0.0800646056764516,-0.0075879557641105,Average,7,Average
408,WASI_WAIS3_MatrixReasoning_RawScore,4.5719761310181184e-11,-0.001185800282204,Average,7,Average
409,CANTAB_DMS_TotalCorrect_RawScore,0.3304370212661557,-0.0277786735131224,Average,7,Average
410,GroovedPegs_Dominant_RawScore,0.0140946676008362,-0.0016210336539561,Average,7,Average
411,Trailmaking_test_part_A,0.0033270978732693,-0.0022326133291303,Average,7,Average
412,CANTAB_ERT_PercentCorrect_RawScore,0.1869553924804157,-0.0317478650326328,Average,7,Average
413,CANTAB_DMS_TotalCorrectSimultaneous_RawScore,0.0710280016062805,-0.0500051964018388,Average,7,Average
414,CANTAB_SWM_Strategy_RawScore,0.0839777475412933,-0.0105504341137934,Average,7,Average
415,CANTAB_RVP_Latency357246_RawScore,0.0996109974966568,-0.0062493194638653,Average,7,Average
416,MCCB_Mazes_RawScore,5.792910595658896e-11,-0.0034254073064312,Average,7,Average
417,WCTS_PerservativeResponses_RawScore,1.0937994954218766e-10,-0.0049189377755889,Average,7,Average
418,WMS_ImmediateThematicRecall_B_RawScore,3.5801805964297267e-11,-0.0022257920549511,Average,7,Average
419,CANTAB_PAL_FirstTrial_RawScore,0.1349438242435285,-0.0460670902591833,Average,7,Average
420,CANTAB_RTI_ChoiceMovementTime_RawScore,0.0767448592531713,-0.0074214878456284,Average,7,Average
421,VF_MCCB_BACS_VerbalFluency_RawScore,0.0136940518874258,-0.0010055210885719,Average,7,Average
422,CANTAB_RTI_ChoiceReactionTime_RawScore,0.0611723789966851,-0.0056709464594428,Average,7,Average
423,CANTAB_SOCP_SolvedMinMoves_RawScore,5.6697646577674725e-11,-0.0077633954225915,Average,7,Average
424,CANTAB_SOCP_AMoveMoves_RawScore,0.0246100725187422,-0.0298793299019333,Average,7,Average
425,CANTAB_DMS_CorrectLatencyAllDelays_RawScore,0.1284309353091395,-0.0290679601015204,Average,7,Average
426,CVLT_HVLT_Total_Delayedrecall_RawRelative,4.343825299457649e-11,-0.0011954816050099,Average,7,Average
427,WASI_WAIS3_BlockDesign_RawScore,7.268874391286316e-11,-0.0008762388486915,Average,7,Average
428,CANTAB_RVP_Latency357_RawScore,0.0917582965632681,-0.0131408221526407,Average,7,Average
429,WAIS3_DigitSpanForward_RawScore,3.3603120286329607e-11,-0.0019640655671755,Average,7,Average
430,WAIS3_DigitSpanBackwards_RawScore,3.4442115826038844e-11,-0.0016184760340856,Average,7,Average
431,WAIS3_BACS_SymbolCoding_RawRelative,0.0319511195520396,-0.0016489436345608,Average,7,Average
432,CVLT_BACS_Verbal_Total_RawScore,9.204514928029539e-11,-0.0027829830974259,Average,7,Average
433,DKEFS_ColorWordInterference_Inhibition_RawScore,0.0076895145580767,-0.001779604890328,Average,7,Average
434,HVLT_Total_RawScore,5.742262221275496e-11,-0.0034852111344891,Average,7,Average
435,VerbalFluency_Phonemic_RawScore,1.2257150849848128e-10,-0.002830259109519,Average,7,Average
436,WASI_WAIS3_Vocabulary_RawScore,6.743050562363351e-11,-0.002551765981968,Average,7,Average
437,CANTAB_DMS_TotalCorrectAllDelays_RawScore,0.1775732887453259,-0.0155223930819481,Average,7,Average
438,WMS_ImmediateStoryRecall_A_RawScore,4.59456916956924e-11,-0.0014964430595409,Average,7,Average
439,DKEFS_ColorWordInterference_Switching_RawScore,0.056446574050625,-0.0011768389088409,Average,7,Average
440,CANTAB_PAL_TotalErrors6_RawScore,1.4528633851540462e-10,-0.0405673714432028,Average,7,Average
441,CANTAB_SOCP_5MoveITime_RawScore,0.0917582966153276,-0.0165482545201169,Average,7,Average
442,WASI_WAIS3_Similarities_RawScore,0.0644994156389594,-0.0020522303866292,Average,7,Average
443,CANTAB_RVP_ASim357_RawScore,0.0833006047152024,-0.0049610670808355,Average,7,Average
444,CANTAB_RVP_Latency357246468_RawScore,0.0773781383385039,-0.0375347316311032,Average,7,Average
445,DigitSymbolCoding,0.0242180385331385,-0.0029073819924305,Average,7,Average
446,CVLT_HVLT_Total_RecognitionHits_RawRelative,3.560529648893862e-11,-0.0011819891840751,Average,7,Average
447,CANTAB_IED_ErrorsIDS_RawScore,0.0255598663944293,-0.0030399931593703,Average,7,Average
448,CaliforniaVLT_FreeRecall_RawScore,3.445210783326047e-11,-0.0045233561573778,Average,7,Average
449,WAIS3_DigitSpan_RawScore,4.564315592148205e-11,-0.0010515359419547,Average,7,Average
450,CANTAB_SOCP_AMoveISime_RawScore,0.0554261279573227,-0.0115069571339445,Average,7,Average
451,WMS_TotalRecall_RawScore,5.831912730513977e-11,-0.0020308605163805,Average,7,Average
452,WAIS3_MCCB_LetterNumberSeeq_RawScore,4.467060055191041e-11,-0.001461376560268,Average,7,Average
453,WCTS_FailureToMaintain_RawScore,4.7835402305906876e-11,-0.0105374096420765,Average,7,Average
454,CANTAB_SOCP_5MoveMoves_RawScore,1.188513731875673e-10,-0.0070620988322041,Average,7,Average
455,ReyOCF_Copy_RawScore,5.3322124493604406e-11,-0.0029339734862121,Average,7,Average
456,UPSAB_Total_RawScore,1.0240908121517124e-10,-0.0046690590727394,Average,7,Average
457,Rey_BVMT_LongTerm_RawScore,7.35369543036768e-11,-0.0015252206833031,Average,7,Average
458,CANTAB_ERT_MeanLatency_RawScore,0.0969270545480984,-0.0443784936575222,Average,7,Average
459,WCTS_PerservativeError_RawScore,0.1144179618056512,-0.0047109615074136,Average,7,Average
460,VerbalFluency_Letters,1.2256340387040154e-10,-0.002339113580827,Average,7,Average
461,CANTAB_IED_TotalErrorsAdjUncompleted_RawScore,0.0074805882730213,-0.0024370131476063,Average,7,Average
462,CANTAB_IED_StagesCompletedTrials_RawScore,0.0534391955422702,-0.0056534755177781,Average,8,Average
463,CANTAB_SOCP_AMoveITime_RawScore,0.0729751869320193,-0.006089162627292,Average,8,Average
464,GroovedPegs_NDominant_RawScore,0.062502801497043,-0.0020822100717226,Average,8,Average
465,CANTAB_RTI_MovementTime_RawScore,0.0810635564602789,-0.0058779571761959,Average,8,Average
466,WCTS_NumberCategories_RawScore,5.119682455756447e-11,-0.0044627191127752,Average,8,Average
467,WMS_ImmediateThematicRecall_A_RawScore,3.4675595728117514e-11,-0.0014216748939133,Average,8,Average
468,CANTAB_RVP_ASim357246_RawScore,0.093820232561233,-0.0052847313761332,Average,8,Average
469,WMS_ImmediateStoryRecall_B_RawScore,0.0527054917145674,-0.0024430237462229,Average,8,Average
470,WMS_FreeRecall_RawScore,0.0420248899838725,-0.0049867831740986,Average,8,Average
471,CANTAB_SOCP_5MoveSTime_RawScore,0.0674154479123602,-0.0162504111694856,Average,8,Average
472,CANTAB_PAL_TotalErrors8_RawScore,1.909349345297073e-10,-0.0282018258748095,Average,8,Average
