,variable,1-JS Divergence,1-NMSE,site,seed,algorithm
1648,WASI_BlockDesign_RawScore,0.8864416249861944,-0.1356967672365365,Average,6,MICE
1649,MCCB_Mazes_RawScore,0.9168399690414716,-0.426057362127997,Average,6,MICE
1650,VerbalFluency_Phonemic_RawScore,0.8545464304733167,-0.3396647026829489,Average,6,MICE
1651,WMS_FreeRecall_RawScore,0.8797439476556145,0.6488724153857064,Average,6,MICE
1652,WMS_ImmediateStoryRecall_B_RawScore,0.9497770060980169,0.8725261048612816,Average,6,MICE
1653,GroovedPegs_Dominant_RawScore,0.8464857739940934,-0.051367791826117,Average,6,MICE
1654,WMS_ImmediateThematicRecall_A_RawScore,0.9612832936551124,-0.0362397017213951,Average,6,MICE
1655,WMS_ImmediateThematicRecall_B_RawScore,0.9654265756675512,-0.2151662177333575,Average,6,MICE
1656,Rey_BVMT_LongTerm_RawScore,0.8948032901680235,-0.1546823084642639,Average,6,MICE
1657,Trailmaking_test_part_A,0.8333997719843065,-0.5627140771238179,Average,6,MICE
1658,WCTS_FailureToMaintain_RawScore,0.9846562518478016,-0.4328512396694213,Average,6,MICE
1659,CaliforniaVLT_FreeRecall_RawScore,0.9436648016800816,-0.0703735881841876,Average,6,MICE
1660,WMS_ImmediateStoryRecall_A_RawScore,0.945430884683476,0.8451424909208509,Average,6,MICE
1661,HVLT_Total_RawScore,0.9375934161486016,0.1300412022094922,Average,6,MICE
1662,WCTS_PerservativeResponses_RawScore,0.8715138445190632,0.7633412984986335,Average,6,MICE
1663,ReyOCF_Copy_RawScore,0.8988279496534745,-0.8048725526130383,Average,6,MICE
1664,WAIS3_DigitSpanBackwards_RawScore,0.9619602174670704,0.2694431972628277,Average,6,MICE
1665,WCTS_PerservativeError_RawScore,0.8674710668966066,0.7493266900080797,Average,6,MICE
1666,WASI_MatrixReasoning_RawScore,0.9250912961015147,-0.2598447363044687,Average,6,MICE
1667,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9392738641061192,0.1545709262971945,Average,6,MICE
1668,WCTS_NumberCategories_RawScore,0.9719691286068448,0.310034188160411,Average,6,MICE
1669,WAIS3_DigitSpan_RawScore,0.9430138396310244,0.6171938045307577,Average,6,MICE
1670,GroovedPegs_NDominant_RawScore,0.8200722542489437,-0.2644623421224803,Average,7,MICE
1671,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.9682658688721316,-0.3768622506300887,Average,7,MICE
1672,CaliforniaVLT_Total_RawScore,0.8477205738501791,0.1658649419119019,Average,7,MICE
1673,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.9393126724933668,0.1897766355834222,Average,7,MICE
1674,DKEFS_ColorWordInterference_Inhibition_RawScore,0.8155042062362681,-0.2841950604193179,Average,7,MICE
1675,DKEFS_ColorWordInterference_Switching_RawScore,0.8303169784441305,-0.2589965877884217,Average,7,MICE
1676,WASI_Vocabulary_RawScore,0.9297349025737968,-0.2006855324550258,Average,7,MICE
1677,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.9125405318391786,0.5225330638975472,Average,7,MICE
1678,WASI_Similarities_RawScore,0.9286424876874072,-0.2722389167727796,Average,7,MICE
1679,WMS_TotalRecall_RawScore,0.9201436338072196,0.9498402374494024,Average,7,MICE
1680,UPSAB_Total_RawScore,0.8862764633488742,-0.6311846851617242,Average,7,MICE
1681,WAIS3_DigitSpanForward_RawScore,0.9621867358749906,0.3127802194541599,Average,7,MICE
1682,WAIS3_BACS_SymbolCoding_RawRelative,0.8755995836052513,-0.2321290579678718,Average,7,MICE
1683,WASI_BlockDesign_RawScore,0.886348252542051,-0.1087312004146732,Average,7,MICE
1684,MCCB_Mazes_RawScore,0.932550722653936,-0.2928066170887986,Average,7,MICE
1685,VerbalFluency_Phonemic_RawScore,0.8623254815626725,-0.3536114531740544,Average,7,MICE
1686,WMS_FreeRecall_RawScore,0.8657854031697625,0.6507357639450109,Average,7,MICE
1687,WMS_ImmediateStoryRecall_B_RawScore,0.9467730129802204,0.8713809154608214,Average,7,MICE
1688,GroovedPegs_Dominant_RawScore,0.8381831135365614,-0.0579656740726171,Average,7,MICE
1689,WMS_ImmediateThematicRecall_A_RawScore,0.9449525881169628,-0.1194100856327307,Average,7,MICE
1690,WMS_ImmediateThematicRecall_B_RawScore,0.9627521898740766,-0.16328385933704,Average,7,MICE
1691,Rey_BVMT_LongTerm_RawScore,0.8945900271471189,-0.1499691748089191,Average,7,MICE
1692,Trailmaking_test_part_A,0.8673195199438287,-0.431751775199775,Average,7,MICE
1693,WCTS_FailureToMaintain_RawScore,0.9239870515007348,-0.3155417814508721,Average,7,MICE
1694,CaliforniaVLT_FreeRecall_RawScore,0.969342633798516,-0.8001737619461335,Average,7,MICE
1695,WMS_ImmediateStoryRecall_A_RawScore,0.9475957514961088,0.8777944050539931,Average,7,MICE
1696,HVLT_Total_RawScore,0.92674084914787,0.0227111145879289,Average,7,MICE
1697,WCTS_PerservativeResponses_RawScore,0.8826424777653112,0.8082275139567082,Average,7,MICE
1698,ReyOCF_Copy_RawScore,0.8971172529423941,-0.7124513756695081,Average,7,MICE
1699,WAIS3_DigitSpanBackwards_RawScore,0.9533903869384212,0.2731923890657312,Average,7,MICE
1700,WCTS_PerservativeError_RawScore,0.8464249573319523,0.8109896432681243,Average,7,MICE
1701,WASI_MatrixReasoning_RawScore,0.923604118791292,-0.3021624944554626,Average,7,MICE
1702,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9363759233522992,0.2319401120744768,Average,7,MICE
1703,WCTS_NumberCategories_RawScore,0.9632341028092276,0.2431937501384509,Average,7,MICE
1704,WAIS3_DigitSpan_RawScore,0.9594848682192032,0.6456723538971358,Average,7,MICE
1705,GroovedPegs_NDominant_RawScore,0.8386539189758306,-0.1902544543111568,Average,8,MICE
1706,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.9670449831694192,-0.3244863756259739,Average,8,MICE
1707,CaliforniaVLT_Total_RawScore,0.8578799219970825,0.2655144673569163,Average,8,MICE
1708,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.9261695936530852,0.2046419660218948,Average,8,MICE
1709,DKEFS_ColorWordInterference_Inhibition_RawScore,0.8137698558832955,-0.2535117709645706,Average,8,MICE
1710,DKEFS_ColorWordInterference_Switching_RawScore,0.8330698987358286,-0.3656254345304111,Average,8,MICE
1711,WASI_Vocabulary_RawScore,0.917850773438916,-0.2583439391815825,Average,8,MICE
1712,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.9213444284105196,0.4578754841260216,Average,8,MICE
1713,WASI_Similarities_RawScore,0.9019247658261096,-0.2799204056679445,Average,8,MICE
1714,WMS_TotalRecall_RawScore,0.9286991995587476,0.9429760361083328,Average,8,MICE
1715,UPSAB_Total_RawScore,0.8660482624152691,-0.7363475944615068,Average,8,MICE
1716,WAIS3_DigitSpanForward_RawScore,0.9670725999327636,0.249656045504542,Average,8,MICE
1717,WAIS3_BACS_SymbolCoding_RawRelative,0.8700078233283947,-0.3108895621968595,Average,8,MICE
1718,WASI_BlockDesign_RawScore,0.8933181949665167,-0.1542954963221254,Average,8,MICE
1719,MCCB_Mazes_RawScore,0.9212713773487704,-0.4321453948807532,Average,8,MICE
1720,VerbalFluency_Phonemic_RawScore,0.8747048667869386,-0.3985252776228987,Average,8,MICE
1721,WMS_FreeRecall_RawScore,0.8673381630096025,0.6650517345835693,Average,8,MICE
1722,WMS_ImmediateStoryRecall_B_RawScore,0.9516779102194812,0.865010799420762,Average,8,MICE
1723,GroovedPegs_Dominant_RawScore,0.8235057448789189,-0.0592664646820224,Average,8,MICE
1724,WMS_ImmediateThematicRecall_A_RawScore,0.961454828571249,-0.0855091139297405,Average,8,MICE
1725,WMS_ImmediateThematicRecall_B_RawScore,0.9707806353280314,-0.2736610335723428,Average,8,MICE
1726,Rey_BVMT_LongTerm_RawScore,0.9110261247706928,-0.0988866021459178,Average,8,MICE
1727,Trailmaking_test_part_A,0.8295774546060563,-0.5763546844687781,Average,8,MICE
1728,WCTS_FailureToMaintain_RawScore,0.9626126402109446,-0.6339531680440769,Average,8,MICE
1729,CaliforniaVLT_FreeRecall_RawScore,0.964290475209749,-0.6542137271937445,Average,8,MICE
1730,WMS_ImmediateStoryRecall_A_RawScore,0.9434843384803004,0.8601705685553516,Average,8,MICE
1731,HVLT_Total_RawScore,0.92525447663926,-0.009228938296772,Average,8,MICE
1732,WCTS_PerservativeResponses_RawScore,0.8781795630288757,0.8048223527840267,Average,8,MICE
1733,ReyOCF_Copy_RawScore,0.9287959342137482,-0.6536076766802823,Average,8,MICE
1734,WAIS3_DigitSpanBackwards_RawScore,0.9641861592609507,0.3069351152918615,Average,8,MICE
1735,WCTS_PerservativeError_RawScore,0.8532326257833267,0.7995954019048551,Average,8,MICE
1736,WASI_MatrixReasoning_RawScore,0.9313690242324912,-0.155698647881991,Average,8,MICE
1737,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9320495936556265,0.209623431554551,Average,8,MICE
1738,WCTS_NumberCategories_RawScore,0.9513298968235016,0.2669113249204368,Average,8,MICE
1739,WAIS3_DigitSpan_RawScore,0.9464795791023916,0.582552471132931,Average,8,MICE
1740,GroovedPegs_NDominant_RawScore,0.8365303235119232,-0.2392615888137581,Average,9,MICE
1741,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.9416729614163468,-0.2512257571442269,Average,9,MICE
1742,CaliforniaVLT_Total_RawScore,0.8447815068345902,0.2365745375320733,Average,9,MICE
1743,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.933620745014776,0.2193815854207185,Average,9,MICE
1744,DKEFS_ColorWordInterference_Inhibition_RawScore,0.8443073169989352,-0.1587643888514105,Average,9,MICE
1745,DKEFS_ColorWordInterference_Switching_RawScore,0.8167320986455431,-0.3952192961384022,Average,9,MICE
1746,WASI_Vocabulary_RawScore,0.919499364906498,-0.1971840766469392,Average,9,MICE
1747,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.9207063811823186,0.4782609894047475,Average,9,MICE
1748,WASI_Similarities_RawScore,0.9290399615315372,-0.3169759080982197,Average,9,MICE
1749,WMS_TotalRecall_RawScore,0.9359177487615824,0.9403769695811318,Average,9,MICE
1750,UPSAB_Total_RawScore,0.8753274244691079,-0.9318786311443727,Average,9,MICE
1751,WAIS3_DigitSpanForward_RawScore,0.9580804314633466,0.1263852529802881,Average,9,MICE
1752,WAIS3_BACS_SymbolCoding_RawRelative,0.8797630396886976,-0.1978722914843973,Average,9,MICE
1753,WASI_BlockDesign_RawScore,0.884445783920579,-0.1441844880773601,Average,9,MICE
1754,MCCB_Mazes_RawScore,0.9207568928219892,-0.3771816062255884,Average,9,MICE
1755,VerbalFluency_Phonemic_RawScore,0.8670326849620671,-0.42884789273093,Average,9,MICE
1756,WMS_FreeRecall_RawScore,0.8799485758411626,0.6844123805900006,Average,9,MICE
1757,WMS_ImmediateStoryRecall_B_RawScore,0.953620984245446,0.8685179419596711,Average,9,MICE
1758,GroovedPegs_Dominant_RawScore,0.8404799008241373,-0.0853331286562706,Average,9,MICE
1759,WMS_ImmediateThematicRecall_A_RawScore,0.9713030640786172,-0.0287814879467371,Average,9,MICE
1760,WMS_ImmediateThematicRecall_B_RawScore,0.969416215228866,-0.168370365062169,Average,9,MICE
1761,Rey_BVMT_LongTerm_RawScore,0.896093721496745,-0.1122522932011118,Average,9,MICE
1762,Trailmaking_test_part_A,0.8398328799116657,-0.4972344850883503,Average,9,MICE
1763,WCTS_FailureToMaintain_RawScore,0.9689545843357852,-0.6171946740128555,Average,9,MICE
1764,CaliforniaVLT_FreeRecall_RawScore,0.9786749818074052,-0.2163336229365768,Average,9,MICE
1765,WMS_ImmediateStoryRecall_A_RawScore,0.9549678334634496,0.8541593375015513,Average,9,MICE
1766,HVLT_Total_RawScore,0.9490007607001228,0.0607897962552753,Average,9,MICE
1767,WCTS_PerservativeResponses_RawScore,0.8503963350617378,0.7918208283065153,Average,9,MICE
1768,ReyOCF_Copy_RawScore,0.9118239672908548,-0.7822659337923186,Average,9,MICE
1769,WAIS3_DigitSpanBackwards_RawScore,0.9582290639455084,0.2351648722077112,Average,9,MICE
1770,WCTS_PerservativeError_RawScore,0.8988503078892947,0.8302034620375585,Average,9,MICE
1771,WASI_MatrixReasoning_RawScore,0.9366556815372472,-0.1990255735564585,Average,9,MICE
1772,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9303869383380328,0.2394024721221491,Average,9,MICE
1773,WCTS_NumberCategories_RawScore,0.957397234957056,0.3962799146403597,Average,9,MICE
1774,WAIS3_DigitSpan_RawScore,0.94689623991121,0.620372503662768,Average,9,MICE
1775,GroovedPegs_NDominant_RawScore,0.8400018286206997,-0.2468967982106942,Average,10,MICE
1776,CVLT_HVLT_Total_RecognitionHits_RawRelative,0.9512425885621332,-0.2505696919040918,Average,10,MICE
1777,CaliforniaVLT_Total_RawScore,0.8411956706474051,0.2594703360503303,Average,10,MICE
1778,CVLT_HVLT_Total_Delayedrecall_RawRelative,0.9343750429127948,0.2591534155896129,Average,10,MICE
1779,DKEFS_ColorWordInterference_Inhibition_RawScore,0.8396606431385418,-0.2440406408220463,Average,10,MICE
1780,DKEFS_ColorWordInterference_Switching_RawScore,0.8319199744075978,-0.3193530512771343,Average,10,MICE
1781,WASI_Vocabulary_RawScore,0.9148559646047066,-0.2144436111726486,Average,10,MICE
1782,VF_MCCB_SemnaticVerbalFluency_RawRelative,0.8952234193137066,0.4884594909175674,Average,10,MICE
1783,WASI_Similarities_RawScore,0.9263716744582708,-0.3333835683782917,Average,10,MICE
1784,WMS_TotalRecall_RawScore,0.9454934403710884,0.9541942292385596,Average,10,MICE
1785,UPSAB_Total_RawScore,0.8681236535537337,-0.6759688898825442,Average,10,MICE
1786,WAIS3_DigitSpanForward_RawScore,0.9714427959089044,0.2550156451795096,Average,10,MICE
1787,WAIS3_BACS_SymbolCoding_RawRelative,0.8621897724452048,-0.1869374604727314,Average,10,MICE
1788,WASI_BlockDesign_RawScore,0.8841222490062908,-0.2180095269268422,Average,10,MICE
1789,MCCB_Mazes_RawScore,0.9263387716232596,-0.3815547001747512,Average,10,MICE
1790,VerbalFluency_Phonemic_RawScore,0.8467318463035933,-0.5217986883618162,Average,10,MICE
1791,WMS_FreeRecall_RawScore,0.8905325349607301,0.6348291299021681,Average,10,MICE
1792,WMS_ImmediateStoryRecall_B_RawScore,0.95292597906372,0.8689473879848436,Average,10,MICE
1793,GroovedPegs_Dominant_RawScore,0.8557759283858251,-0.1094821460023001,Average,10,MICE
1794,WMS_ImmediateThematicRecall_A_RawScore,0.961292504968386,-0.0199672353039599,Average,10,MICE
1795,WMS_ImmediateThematicRecall_B_RawScore,0.9698878378598902,-0.2797648404424979,Average,10,MICE
1796,Rey_BVMT_LongTerm_RawScore,0.9204799689757688,-0.2141221294008397,Average,10,MICE
1797,Trailmaking_test_part_A,0.8409958716682553,-0.4542867266450288,Average,10,MICE
1798,WCTS_FailureToMaintain_RawScore,0.9456873355426368,-0.4328512396694213,Average,10,MICE
1799,CaliforniaVLT_FreeRecall_RawScore,0.9879658488458312,-0.4596003475238921,Average,10,MICE
1800,WMS_ImmediateStoryRecall_A_RawScore,0.9464427697347004,0.8735592195388157,Average,10,MICE
1801,HVLT_Total_RawScore,0.9262743688177472,0.0966624082038586,Average,10,MICE
1802,WCTS_PerservativeResponses_RawScore,0.8614237015851259,0.7593170171127371,Average,10,MICE
1803,ReyOCF_Copy_RawScore,0.9107894973137876,-0.8414420830583198,Average,10,MICE
1804,WAIS3_DigitSpanBackwards_RawScore,0.9611144915247304,0.2635516101439796,Average,10,MICE
1805,WCTS_PerservativeError_RawScore,0.8642475066983415,0.8145643072252282,Average,10,MICE
1806,WASI_MatrixReasoning_RawScore,0.941918875190032,-0.1534784793303492,Average,10,MICE
1807,WAIS3_MCCB_LetterNumberSeeq_RawScore,0.9329284366373928,0.1725932298085541,Average,10,MICE
1808,WCTS_NumberCategories_RawScore,0.9593448330055552,0.3445324787523905,Average,10,MICE
1809,WAIS3_DigitSpan_RawScore,0.9403720752803028,0.6343198569970989,Average,10,MICE
1810,GroovedPegs_NDominant_RawScore,0.0679949679622071,-0.04985299334691,CNSR 1,1,Average
1811,CVLT_HVLT_Total_RecognitionHits_RawRelative,4.360389826985056e-11,-0.0424145796266963,CNSR 1,1,Average
1812,CaliforniaVLT_Total_RawScore,1.1497847118846494e-10,-0.005212405363751,CNSR 1,1,Average
1813,CVLT_HVLT_Total_Delayedrecall_RawRelative,5.606404229752116e-11,-0.0176206663236366,CNSR 1,1,Average
1814,DKEFS_ColorWordInterference_Inhibition_RawScore,1.299628182849233e-10,-0.0116854531183279,CNSR 1,1,Average
1815,DKEFS_ColorWordInterference_Switching_RawScore,0.0227312520271695,-0.0047496375074438,CNSR 1,1,Average
1816,WASI_Vocabulary_RawScore,9.815170898264114e-11,-0.014726098656681,CNSR 1,1,Average
1817,VF_MCCB_SemnaticVerbalFluency_RawRelative,1.1154899226539783e-10,-1.9874184028013235,CNSR 1,1,Average
1818,WASI_Similarities_RawScore,7.551048675225047e-11,-0.0137167499400059,CNSR 1,1,Average
1819,WMS_TotalRecall_RawScore,8.759426517457314e-11,-0.0437090430322106,CNSR 1,1,Average
1820,WAIS3_DigitSpanForward_RawScore,4.0427883263305375e-11,-0.0186583796210466,CNSR 1,1,Average
1821,WAIS3_BACS_SymbolCoding_RawRelative,1.5034606892783129e-10,-0.0027217366422565,CNSR 1,1,Average
1822,WASI_BlockDesign_RawScore,0.033726013656927,-0.0057409605740081,CNSR 1,1,Average
1823,VerbalFluency_Phonemic_RawScore,1.225637369373089e-10,-0.0023790569040014,CNSR 1,1,Average
1824,WMS_FreeRecall_RawScore,0.0255673675183135,-0.0037982299543879,CNSR 1,1,Average
1825,WMS_ImmediateStoryRecall_B_RawScore,0.0738405486210947,-0.0449276325059815,CNSR 1,1,Average
1826,GroovedPegs_Dominant_RawScore,1.0974754438564104e-10,-0.0379276762007552,CNSR 1,1,Average
1827,WMS_ImmediateThematicRecall_A_RawScore,4.170841449990803e-11,-0.0051570877383697,CNSR 1,1,Average
1828,WMS_ImmediateThematicRecall_B_RawScore,4.4089953910031454e-11,-0.0105261588365483,CNSR 1,1,Average
1829,VerbalFluency_Letters,1.2445744435041206e-10,-0.0040309499609774,CNSR 1,1,Average
1830,Rey_BVMT_LongTerm_RawScore,1.2950485128726538e-10,-0.2914876561279451,CNSR 1,1,Average
1831,WCTS_FailureToMaintain_RawScore,4.778399897986674e-11,-0.0074896106460529,CNSR 1,1,Average
1832,CaliforniaVLT_FreeRecall_RawScore,3.2605251831796516e-11,-0.0028557819032952,CNSR 1,1,Average
1833,DigitSymbolCoding,0.0238162823352363,-0.0053177166323481,CNSR 1,1,Average
1834,WMS_ImmediateStoryRecall_A_RawScore,6.511324812663588e-11,-0.0267037973825137,CNSR 1,1,Average
1835,WCTS_PerservativeResponses_RawScore,1.0937883931916303e-10,-0.0084487901007397,CNSR 1,1,Average
1836,ReyOCF_Copy_RawScore,5.3336668415227e-11,-0.0030260743434276,CNSR 1,1,Average
1837,WAIS3_DigitSpanBackwards_RawScore,4.202782566409269e-11,-0.0023949666718476,CNSR 1,1,Average
1838,WCTS_PerservativeError_RawScore,0.1052615125611963,-0.0071337716125232,CNSR 1,1,Average
1839,WASI_MatrixReasoning_RawScore,7.15273396068028e-11,-0.0277382363384308,CNSR 1,1,Average
1840,WAIS3_MCCB_LetterNumberSeeq_RawScore,5.799938307404773e-11,-0.9541581729193358,CNSR 1,1,Average
1841,WCTS_NumberCategories_RawScore,5.119660251295954e-11,-0.0081165390000992,CNSR 1,1,Average
1842,WAIS3_DigitSpan_RawScore,6.505251892718887e-11,-0.0134602840479962,CNSR 1,1,Average
1843,GroovedPegs_NDominant_RawScore,0.0623632727452663,-0.0493109458948353,CNSR 2,1,Average
1844,CVLT_HVLT_Total_RecognitionHits_RawRelative,3.534539327887387e-11,-0.0698566182871771,CNSR 2,1,Average
1845,CVLT_HVLT_Total_Delayedrecall_RawRelative,4.1073588974427366e-11,-0.0124829909422101,CNSR 2,1,Average
1846,DKEFS_ColorWordInterference_Inhibition_RawScore,0.0128861591689927,-0.0086931460244723,CNSR 2,1,Average
1847,DKEFS_ColorWordInterference_Switching_RawScore,0.0610762523521469,-0.0043359158163795,CNSR 2,1,Average
1848,WASI_Vocabulary_RawScore,7.947531521779183e-11,-0.0088556426834003,CNSR 2,1,Average
1849,VF_MCCB_SemnaticVerbalFluency_RawRelative,8.081590952002671e-11,-1.9470160284590343,CNSR 2,1,Average
1850,WASI_Similarities_RawScore,8.29434299021159e-11,-0.021690747012649,CNSR 2,1,Average
1851,WMS_TotalRecall_RawScore,8.290224062790229e-11,-0.0297246843548004,CNSR 2,1,Average
1852,UPSAB_Total_RawScore,1.0239986636406684e-10,-0.0045998140100877,CNSR 2,1,Average
1853,WAIS3_DigitSpanForward_RawScore,3.8672176572163146e-11,-0.0110254956120965,CNSR 2,1,Average
1854,WAIS3_BACS_SymbolCoding_RawRelative,0.064860814192419,-0.0026124094970447,CNSR 2,1,Average
1855,WASI_BlockDesign_RawScore,1.3994205794176648e-10,-0.0080408137264822,CNSR 2,1,Average
1856,MCCB_Mazes_RawScore,5.7959859134371066e-11,-0.0027452712066073,CNSR 2,1,Average
1857,WMS_ImmediateStoryRecall_B_RawScore,5.875522290921252e-11,-0.0264259341630737,CNSR 2,1,Average
